User Name,Time,Tweet,User Location,Retweeted Count,Favorited Count,Replied
apharris12,2019-11-04 21:17:35,RT @PhilosophyTube: The dream is that some elite university in a tropical country lets me do a postgrad in marine biology (despite never ha ,"Toronto, Ontario",0,0,NaN
enbytae,2019-11-04 21:17:35,"RT @sugamonday: hate tweets like this. success is relative. your success could be going to university, getting your own place, getting a jo ",they/them / 20,0,0,NaN
johnkay70,2019-11-04 21:17:35,RT @JMakamba: I ve been a friend of Nuradin for many years. His story is inspirational - from a refugee to now VP and General Manager for A ,"Moshi, Tanzania",0,0,NaN
ojcindy,2019-11-04 21:17:35,"RT @sammygigs1: ""I'm very happy that I've finished secondary school cos I'm now done with the stressful part of education"";;University: htt ",NaN,0,0,NaN
ByrontheHeathen,2019-11-04 21:17:35,"RT @WaytowichNeil: This is my last tweet on the 750 old, white men in Alberta who comprise the #wexit campaign. #cdnmedia is driving this n ","British Columbia, Canada",0,0,NaN
vkcube,2019-11-04 21:17:36,"@GregRubini Can Anons help people of Western Canada, things are getting tough for them.",NaN,0,0,1191103560341213187
Mikmaq_star,2019-11-04 21:17:36,"RT @Puglaas: To my dear friend, @ElizabethMay... Gilakas la 4 your service as the leader of the @CanadianGreens. I know your passion, deter ",NaN,0,0,NaN
BellsManosyPie2,2019-11-04 21:17:36,RT @ZoyaNailPolish: It's a great time to grab the NEW Holiday colors from Twinkling!;PS - BUY ONE GET ONE FREE on all Twinkling Trios!;Use ,Norte/noroeste de Gran Bs As,0,0,NaN
AlexandeWS90,2019-11-04 21:17:36,"RT @DecentralizedEu: Antonis Polemitis, CEO, University of Nicosia, explains the magic that Decentralized conference always generates year, ",NaN,0,0,NaN
joanbenjoan,2019-11-04 21:17:36,"RT @JamesMelville: Denmark pays its students $1,000 a month to go to university and charge no tuition fees. Students are seen as an investm ",NaN,0,0,NaN
Terican,2019-11-04 21:17:37,"RT @roz_avanthay: So true! I tried to be sympathetic to AB s plight even though they still all make way, way more than many of us, but the ",Sidney BC,0,0,NaN
DavidWa59907969,2019-11-04 21:17:37,Canada doesn't have a progressive political party.   We need one.;;I remain hopeful the new Green Party leader can  ,NaN,0,0,NaN
3harmaney,2019-11-04 21:17:38,RT @one_dosh: It s very disheartening that people still attack each other in this 21st century. The ugliest thing is the government nor @NG ,Abuja,0,0,NaN
KirkwoodLab,2019-11-04 21:17:38,@AlbrechtS_H @MissEmilieC Same. My parents didn t even think of university in the realm of possibility for their kids  future.,Ontario Tech University,0,0,1191419726481764352
AntonyMaxo,2019-11-04 21:17:38,"RT @atrupar: he's just going to keep going to various sporting events until he gets cheered, isn't he? ","Austin, TX USA",0,0,NaN
TerrelJohnson10,2019-11-04 21:17:38,RT @AriLennox: Southern University was so fucking fire. I only want to perform for y all for the rest of my life...,New Orleans,0,0,NaN
yyl60080962,2019-11-04 21:17:38,Hope the student will get well soon. He is completely innocent. Popo has no right to shooting the residents' house.  ,NaN,0,0,NaN
LuisCarrilhoPC,2019-11-04 21:17:39,RT @CanadaONU: La #SemaineDeLaPolice est une excellente occasion pour des  changes avec des coll gues de l'@ONU_fr ! ;;Merci   @LuisCarrilh ,"New York, NY",0,0,NaN
zincklestwtbts,2019-11-04 21:17:39,@btsvotingteam @BTS_twt Good Afternoon from Canada! ;;@BTS_twt, Canada,0,0,1191464344032145408
boymonster,2019-11-04 21:17:39,RT @travisakers: JUST IN: My joke has become reality.;;Alabama is making preparations for President Trump to attend the Alabama/LSU game. h ,"Auckland, New Zealand",0,0,NaN
SonyaWallbank,2019-11-04 21:17:40,RT @NCanagarajah: I am very proud to be joining the University of Leicester today as President &amp; Vice-Chancellor. I'm really looking forwar ,Leamington Spa,0,0,NaN
Ez4u2say_Janis,2019-11-04 21:17:40, ,"Newfoundland and Labrador, Can",0,0,NaN
oyee_hasan,2019-11-04 21:17:40,University presentations are dumb.,emptiness,0,0,NaN
VassilisaG,2019-11-04 21:17:41,I'm in shock. #TaintedH2O,Toronto,0,0,NaN
Katecar84611017,2019-11-04 21:17:41,RT @RedMapleH: He still has a mood for vacation while two or more provinces want to leave? Why Canada has such a bad fate to have such a wo ,Scotland   ,0,0,NaN
todd_todd22,2019-11-04 21:17:41,RT @koby24beast: Jacksonville State University Offered   ,"Waterloo, IA",0,0,NaN
CaMaSk,2019-11-04 21:17:41,"RT @KellyFullerArt: My fellow Canadian artists, where you at? Come on, let s get a bigger slice of this pie! #art #artist #canadianart #can ","Calera, Alabama",0,0,NaN
nwalks,2019-11-04 21:17:41,"My audition for The Bold Type has been cancelled because they are trying to cast the role locally. And so, my war with canada begins","New York, NY",0,0,NaN
promed557,2019-11-04 21:17:41,"RT @KieserBill: A year long investigation with 120 reporters looking into possibility of tainted water, and not a single reporter is is ava ",Calgary,0,0,NaN
tmj_GA_cstsrv,2019-11-04 21:17:42,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""General U  ",Georgia,0,0,NaN
Nyx7979,2019-11-04 21:17:42,@BransfieldRob @TorontoStar 4. Alberta contributes more per capita than other provinces &amp; to CPP &amp; EI;5. Alberta is  ,"Calgary, Alberta",0,0,1191463792984510464
Karen22912,2019-11-04 21:17:42,@JohnBurton2019 @YesThatAnna It s CANADA right..... sooooo...... ,NaN,0,0,1191237276275228673
UchePerkins,2019-11-04 21:17:43,"I believe this. My Grandpa has/had farmland in Halifax County, North Carolina. What happened to it? Land just doesn  ",Baltimore - DMV,0,0,NaN
HABrazeau,2019-11-04 21:17:43,BTW if you re in Canada studying plant community ecology and are looking for a PhD student or data analyst to start  ,"Fredericton, New Brunswick",0,0,NaN
Rosanel39867011,2019-11-04 21:17:43,"RT @jairbolsonaro: O Minist rio da Ci ncia, Tecnologia, Inova es e Comunica es   @mctic parabeniza a equipe do Brasil que se tornou a gra ","Rond nia, Brasil",0,0,NaN
xohKrisx,2019-11-04 21:17:43,RT @aaronMCN: A university student fell from the third floor to the second floor of a multi-storey car park in Tseung Kwan O last night;;He ,NaN,0,0,NaN
SeadogDriftwood,2019-11-04 21:17:43,"RT @Raffi_RC: @CBCEarlyEdition we in Salt Spring Island need an ice rink, period. bet we re the only 10k+ community in Canada without one. ","Tkar to, Land of the Villages",0,0,NaN
GJacques2008,2019-11-04 21:17:44,"RT @VeteransFR_CA: Le 11 novembre, je me souviens des v t rans du Canada en : ;#LeCanadaSeSouvient",NaN,0,0,NaN
lynnschriber,2019-11-04 21:17:44,"RT @USAMLax: The @USAMLax U19 team tryout process will continue, Nov. 16 - 17, with a training weekend against a pair of powerhouse high sc ",NaN,0,0,NaN
Ceannaire3,2019-11-04 21:17:44,"RT @GoofMcFloof: If I didn t know any better, I would think some fuckingProTrumpLunatic was starting fires in California just so the Orange ",with Pelosi,0,0,NaN
KristinaCohen18,2019-11-04 21:17:44,RT @travisakers: JUST IN: My joke has become reality.;;Alabama is making preparations for President Trump to attend the Alabama/LSU game. h ,"New Jersey, USA",0,0,NaN
IEEECampus,2019-11-04 21:17:44,Rome's La Sapienza rated top university in Italy,NaN,0,0,NaN
wankidap,2019-11-04 21:17:45,RT @4UWell: If you haven't been to Lake Louise in #Canada .. add it to your bucket list .. nature at its best  #NatureHealsl #innerpeacec h ,NaN,0,0,NaN
petermacALP,2019-11-04 21:17:45,RT @KKeneally: Well done to the Aussie ex-pats in Canada sponsoring refugees from Manus &amp; Nauru.  Well done @theprojecttv ;;If @PeterDutton ,"Perth, W.A.",0,0,NaN
lord__lc,2019-11-04 21:17:45,"RT @kara_kirsten: Ah yes, drawing a Hitler mustache on @benshapiro's face who is *checks notes* an Orthodox Jew. Leftists at BU are keepin' ","Sacramento, CA",0,0,NaN
OrrinHatch,2019-11-04 21:17:46,@UUtah Read more here: ;;,"Salt Lake City, UT; Washington, DC",0,0,1191456628958208003
strawberrysnow,2019-11-04 21:17:46,RT @NatCitizens: CALGARY DON'T SURF: Where was Canada's unserious PM when ENERGY CANADA finally gave up and left for greener free-market pa ,Canada,0,0,NaN
electScheer,2019-11-04 21:17:46,RT @electScheer:  Same guy who stuffed dollar bills down a trannies g string on mother's  day and wants your legal g ,Trudopia,0,0,NaN
AndyOuriel,2019-11-04 21:17:46,RT @NathanSRuiz: Chris and Jill Davis made a record $3 million donation to the University of Maryland Children s Hospital this morning. The ,"Sandusky, OH",0,0,NaN
HowesGrant,2019-11-04 21:17:47,RT @travisakers: JUST IN: My joke has become reality.;;Alabama is making preparations for President Trump to attend the Alabama/LSU game. h ,"Illinois, USA",0,0,NaN
Frazzling,2019-11-04 21:17:47,RT @YEGlifer: That time when @HeatherMallick smacks down Jason Kenney. #ableg #cdnpoli ,Treaty 6 Territory,0,0,NaN
FaeemiJ,2019-11-04 21:17:47,RT @Jscott1145: @BernieSanders nope free tuition is not crazy at all. A highly educated work force is critical to our success. ,NaN,0,0,NaN
cbcwatcher8,2019-11-04 21:17:47,"RT @TorontoStar: THREAD: How corrosive water, legacy lead plumbing, and dated testing methods have created hidden lead hot spots across Can ",fled from Alberta,0,0,NaN
_braxbailey,2019-11-04 21:17:48,First of many ,"Cleburne, TX",0,0,NaN
BurnabySav,2019-11-04 21:17:48,"RT @FCM_online: Thank you @ElizabethMay for your service as a principled leader in Canada s Parliament, and for always recognizing Canada s ","Burnaby, BC",0,0,NaN
QMJHL,2019-11-04 21:17:47,"Tonight in Saint John at 8PM AT/7PM ET, Team QMJHL faces Team Russia in Game 1 of the ;@cibc; Canada-Russia Series!  ","Boucherville, Quebec",0,0,NaN
MacqueenNathan,2019-11-04 21:17:48,"@USPSHelp Hi, I ordered a game on eBay and you guys are the carrier. I'm in Canada. Am I able to get the tracking n  ",NaN,0,0,NaN
Kebru13,2019-11-04 21:17:48,RT @Kebru13: Jeff;#IranianRefugeesInTurkey need support for #HelpSaraForCure she's 15 yr old w auto-immune disease lacking proper medical c ,NaN,0,0,NaN
NewyRob,2019-11-04 21:17:48,"@RosieBarton She s right about one thing , the media in Canada is mostly bad at most things they cover, but for lef  ",Calgary ,0,0,1191419709469667328
johncla593,2019-11-04 21:17:49,RT @CamiP934: Mike Pence column: Time to pass the United States Mexico Canada Agreement;Shameless #DoNothingDemocrats refuse to work with R ,NaN,0,0,NaN
yyl60080962,2019-11-04 21:17:49,RT @aaronMCN: The student union of the Hong Kong University of Science and Technology says they were told at around 1am this morning that t ,NaN,0,0,NaN
Hazza005,2019-11-04 21:17:49,"RT @Doozy_45: Ken Clarke:;""It made us more powerful in the world, being a leading member of the EU. Now we are retreating to be like Canada ",NaN,0,0,NaN
IsaAik2411,2019-11-04 21:17:49,RT @MuslimMarine: Dear Sunni muslim friends - this is unacceptable.  This flyer is being distributed at Mary Washington University directin ,"London, England",0,0,NaN
Zemoeki1,2019-11-04 21:17:49,"SJW-English Dictionary 162 / Example 1;;jazz hands (silently waving hands in the air);;The new, SJW-conform form of  ","Behin Settlement, Kazohinia",0,0,1190734957435592705
bluemoon724,2019-11-04 21:17:49,RT @HoarseWisperer: Baseball: booed;UFC fights: booed;Professional football: protested by NFL players ;Basketball: shunned by champions;;Tr ,New Yorker living in SC,0,0,NaN
yungxyoshi,2019-11-04 21:17:49,"RT @RUSSELLislovely: yes mom, im dropping out of university to be an influencer i want to take fit pics and get discounts leave me alone","Baton Rouge, LA",0,0,NaN
JarvisGoogoo,2019-11-04 21:17:50,"RT @CBCNS: Evacuation order, state of emergency lifted at site of Halifax crane collapse  ","Kjipuktuk/Dartmouth, NS",0,0,NaN
JohnOxley777,2019-11-04 21:17:50,Open @Spotify And check out this brilliant ( New Song ; Fly ;By the fantastic #Transistor @TransistorBand );Four -  ,The Zone or hmv  [ Sheffield,0,0,NaN
ginntonic514,2019-11-04 21:17:50,"RT @Unicornhunter90: THIS is what doxxing is- Ms. Sanctimonious Lesbian here decided to commit 2 felonies, then put her name into the ether ",NaN,0,0,NaN
Bex_I_Care,2019-11-04 21:17:51,"RT @JJ_McCullough: No, YOU are wrong. I don t care that she was good at answering journalists  phone calls or that she hung around a long t ",NaN,0,0,NaN
OTAKAT2_Mia0uss,2019-11-04 21:17:51,"RT @Persona_Central: A lot of effort has been put into the story for Persona 5 Scramble: The Phantom Strikers, developing the characters an ","Je suis partout, et nulle part",0,0,NaN
BorysxBee,2019-11-04 21:17:51,NaN,Copenhagen Denmark,0,0,NaN
SemSombra12,2019-11-04 21:17:51,RT @ShunsukeRyugu: Hey everyone  &lt;3;;Here are some preview shots from my  Demons in Tokyo  halloween photoshoot for Patreon this month! I ,NaN,0,0,NaN
supremenyoongi,2019-11-04 21:17:51,"RT @sugamonday: hate tweets like this. success is relative. your success could be going to university, getting your own place, getting a jo ",DO NOT REPOST/EDIT MY ART ,0,0,NaN
alcoolafiction,2019-11-04 21:17:51,"RT @L0cutux: Your tax dollars at work...;;Oh, on en profite pour mousser un commerce de Toronto avec un met qu b cois.  ;;Ben coudonc!  ht ",  l'alambic,0,0,NaN
MeghaK_IDC,2019-11-04 21:17:52,RT @idccanada: Don't miss IDC's @tolvet today in Quebec City as he presents opening remarks for @nGageEvents'  Future of Work: Building the ,"Toronto, Ontario",0,0,NaN
NuclearTitans,2019-11-04 21:17:52,RT @CNSC_CCSN: The CNSC is on @NuclearTitans this week to discuss our role as Canada s nuclear regulator. Keep an eye out for #podcasts wit ,washington dc,0,0,NaN
EnglandInEurope,2019-11-04 21:17:52,"@gamray At the risk of being accused of living in the past again, Northampton was a bastion of English liberalism a  ","England, Europe",0,0,1191463805252984832
tmj_fay_labor,2019-11-04 21:17:52,This #Labor job might be a great fit for you. Click the link in our bio to see it and more. Student Employment - FS  ,"Fayetteville, NC",0,0,NaN
harleighJoe,2019-11-04 21:17:53,RT @ani5_a: University really fucks with your mental health. Check on your friends. Some are really going through it and have no one to tal ,NaN,0,0,NaN
vbrs4404,2019-11-04 21:17:53,RT @otanderson: This story is getting massive coverage in Canada. Yet I haven t seen anything on the JUDGE who made this murder possible by ,"Calgary, Alberta",0,0,NaN
_calgon,2019-11-04 21:17:53,RT @MouseWithTimbs: Da crib university ,NaN,0,0,NaN
myrii_3,2019-11-04 21:17:53,RT @gottalovetrey: MY FAM IS MISSING FROM THE ATLANTA AREA. SHE S A STUDENT A CLARK ATLANTA UNIVERSITY!RETWEET AND SHARE PLEASE ! ,"New Orleans, LA",0,0,NaN
_braxbailey,2019-11-04 21:17:54,RT @SteckEthan: Very proud to receive my first offer to Oklahoma Panhandle State University @justinhart_10 !! #pi2t0lsup #AGTG ,"Cleburne, TX",0,0,NaN
TheNCCAA,2019-11-04 21:17:54,"Congratulations to Finn Popescu of Bethel University, DI Men's #NCCAASoccer (Defensive) Student-Athlete of the Week  ","Greenville, South Carolina",0,0,NaN
_FrozeRalphKid_,2019-11-04 21:17:54,RT @gottalovetrey: MY FAM IS MISSING FROM THE ATLANTA AREA. SHE S A STUDENT A CLARK ATLANTA UNIVERSITY!RETWEET AND SHARE PLEASE ! ,Lisa And Lauren ,0,0,NaN
__ricabee,2019-11-04 21:17:54,"RT @TorontoStar: THREAD: How corrosive water, legacy lead plumbing, and dated testing methods have created hidden lead hot spots across Can ",YYZ,0,0,NaN
strawberrysnow,2019-11-04 21:17:54,RT @SpencerFernando: Interesting to see that Canada has billions to give to foreign countries but can't do anything about the massive amoun ,Canada,0,0,NaN
makotofalcon,2019-11-04 21:17:54,RT @gomessdegomess: 2025 UC 1000  ,NaN,0,0,NaN
georgianasalter,2019-11-04 21:17:54,Try TextNow - I got a free phone number with unlimited texting and calling to USA &amp; Canada! Download it from ,Florida,0,0,NaN
johnvarlas,2019-11-04 21:17:54,Congrats!,Share your story with me and I'll share it with the world.,0,0,NaN
HugoBoss7,2019-11-04 21:17:54,"RT @1DAYYYYY: Y all please RT, share, and like this picture of this young lady, her name is Alexis Crawford! She attends Clark Atlanta Univ ",miami florida,0,0,NaN
Sceptictank1,2019-11-04 21:17:55,"RT @StewartWood: A significant campaign pledge. Because if you believe this, then you are embracing the extremely high probability of a No ","England, United Kingdom",0,0,NaN
IAmPat61204643,2019-11-04 21:17:55,"RT @Swiftie01: Libs are expanding govt, insulting/punishing entrepreneurs, discouraging investors, increasing taxes &amp; costly red tape, wast ",Southern Alberta,0,0,NaN
dndsavingthrow,2019-11-04 21:17:55,"While at the Mage's University, Jer tries a DC 11 Intelligence saving throw. He rolls a 13. What happens next? #dnd",At the table,0,0,NaN
ingrigoriadis,2019-11-04 21:17:55,"RT @WCCIAS: An exciting week ahead! Each of our programs @MENAprogramNU, @LACSprogramNU &amp; International Studies has events going on.;;Monda ",Ankara,0,0,NaN
Ryan65734,2019-11-04 21:17:55,"RT @RealTimeWWII: Churchill's envoy to the USA, Lord Halifax, is pelted with tomatoes &amp; eggs in Detroit by protesters, the ""Mothers of Amer ",Far Away,0,0,NaN
SexWithDrJess,2019-11-04 21:17:55,"RT @OptiMYzMag: Our weekend long read is an interview with Canada's leading sexologist @SexWithDrJess on sex, love and relationships: ",Toronto,0,0,NaN
neilnunes1,2019-11-04 21:17:55,BBC News - Recalled US ambassador felt 'threatened' by Trump ,London ,0,0,NaN
CanadianGuy2018,2019-11-04 21:17:55,RT @DrJacobsRad: Alberta is literally Canada's Golden Goose. ;;Trudeau needs to catch up on his Brothers Grimm fairy tales before it's too ,NaN,0,0,NaN
DeluxeTnT,2019-11-04 21:17:55,"PayPal your orders, with your mailing address and products desired in the memo, to: postmaster@flyingbuffalo.com;;D  ",Arizona,0,0,1191453733365792768
NuclearTitans,2019-11-04 21:17:55,"RT @CCSN_CNSC: Cette semaine, la CCSN est invit e au balado @NuclearTitans pour discuter de son r le d organisme de r glementation nucl air ",washington dc,0,0,NaN
financial_smart,2019-11-04 21:17:57,"RT @TeamGrizzlyCA: @DymentRoy @geoquery @brianlilley @TOAdamVaughan I'm with Roy in this one, Paul. Stats show that unlicensed people, like "," Toronto ,Canada",0,0,NaN
butleru,2019-11-04 21:17:57,"At the last @butlermbb home game, we recognized Dr. Jeremy Johnson for his outstanding contributions to Butler Univ  ","Indianapolis, IN",0,0,NaN
7zed1,2019-11-04 21:17:57,@scarletkate @usatodaysports @Nationals Kathy did you watch one minute of the teams visit to the White House. Worry about Canada,"Paterson, NJ",0,0,1191444677171515394
TLMonahan,2019-11-04 21:17:57,RT @travisakers: JUST IN: My joke has become reality.;;Alabama is making preparations for President Trump to attend the Alabama/LSU game. h ,NaN,0,0,NaN
muhd_nafeeu,2019-11-04 21:17:58,RT @AbdulfatahAdnan: Which university students in Nigeria can do this ;;Drop your funny answers  ,Kano Nigeria ,0,0,NaN
AnimalsHolbox,2019-11-04 21:17:58,Marie-France Lalonde: Stop The Gruesome Dog Fighting In Canada! Plz sign:  ,Belize,0,0,NaN
calvokev,2019-11-04 21:17:58,"RT @theImwene: We write projects, assignments and exams for them, the pay us. They graduate, they come back to our country as professionals ","Nairobi, Kenya",0,0,NaN
CopperBronzed,2019-11-04 21:17:58,"RT @CopperBronzed: @derrickokeefe #Canada   remain vigilant of greedy, power-hungry #CONservatives;#UPC aka #JayKay + Mastro Geppetto (H ","Ottawa, Canada's Capital ",0,0,NaN
weisslancel0t,2019-11-04 21:17:58,"RT @iconickbeauty:  PLEASE BOOST: a black trans woman needs help with raising money for rehab, winter clothes and residency.;;the rehab es ",NaN,0,0,NaN
chm_leighnielee,2019-11-04 21:17:58,RT @its_hme: BRO WHAT THE FVCK SOMEONE PUT UP POSTERS AROUND MY UNI CAMPUS ABOUT WONHO FKCKGIVIFKDIV UNIVERSITY MBB WHERE YALL AT I WANNA B ,"Dorm ni Joshua, Philippines ",0,0,NaN
bts2013k,2019-11-04 21:17:59,RT @iknownaama: the way absolute strangers wanna disrespect teenage girls online just because we're young women excited about music....... ,NaN,0,0,NaN
realAndreFulham,2019-11-04 21:17:59,RT @VeteransENG_CA: @RoyalCanNavy Thanks for joining #CanadaRemembers. We'll remind you on 11/11 to remember Canada's Veterans. ,Canada,0,0,NaN
josephinefelde2,2019-11-04 21:17:59,RT @larneramelia: The University of Hunnies &amp; Funnies (18 Photos) ,"Garland, TX",0,0,NaN
barblet30,2019-11-04 21:18:00,RT @npdrifter: Premier Kenney should NOT have given that $4.7 BILLION in tax breaks to the mega-corporations. I live in Saskatchewan and ha ,Canada,0,0,NaN
Don19hockey,2019-11-04 21:18:00,RT @katbt617: Lol ,"moncton, NB",0,0,NaN
andweeeeeee,2019-11-04 21:18:00,RT @Jhaedal: A CATHOLIC SCHOOL PARTNERSHIP WE STAN;;SPC x AdDU;;skwelahan na gani sa mga gwapag gwapo tas mga buotan pa jud kaayo.. san na ,NaN,0,0,NaN
grannieof10kids,2019-11-04 21:18:00,RT @StormyDaniels: Detained entering Canada again. This time kind border officials showed me why. Someone doctored the file from the Ohio a ,NaN,0,0,NaN
bird_bois,2019-11-04 21:18:00,"RT @iconickbeauty:  PLEASE BOOST: a black trans woman needs help with raising money for rehab, winter clothes and residency.;;the rehab es ",your dad's house,0,0,NaN
kahblena,2019-11-04 21:18:01,"RT @sugamonday: hate tweets like this. success is relative. your success could be going to university, getting your own place, getting a jo ",Brasil,0,0,NaN
discoverHullEY,2019-11-04 21:18:01,"RT @TorchTVHull: Isobel Hall, @HUUPresident has an official announcement to make.;As of today Hull University Union is officially declaring ","Hull, England",0,0,NaN
SenatorHousakos,2019-11-04 21:18:01,I d like to say I m surprised but I can t. Increasingly disappointed? Every day with this government.,NaN,0,0,NaN
montyg1965gmai1,2019-11-04 21:18:01,RT @albertacowgirl: @jkenney Start discussing what the people of AB more and more want to see...separation of AB from the rest of Canada. W ,NaN,0,0,NaN
SchwartzD3bra,2019-11-04 21:18:01,"RT @BrettCMajor1: Behind the scenes, other oil-producing countries are surely laughing at Canada - The Post Millennial ","Alberta, Canada",0,0,NaN
Euan_MacDonald,2019-11-04 21:18:01,RT @LGaladza: It is an honour and privilege to be named Canada s ambassador to Ukraine.   tre nomm e ambassadrice du Canada aupr s de l Ukr ,"Kyiv, Ukraine",0,0,NaN
DannBambi,2019-11-04 21:18:01,Ah ben viarge. ,NaN,0,0,NaN
JohnOxley777,2019-11-04 21:18:01,RT @JohnOxley777: Open @Spotify And check out this brilliant ( New Song ; Fly ;By the fantastic #Transistor @TransistorBand );Four - Piece ,The Zone or hmv  [ Sheffield,0,0,NaN
ViRiYaBOT,2019-11-04 21:18:02,"RT @Brad_Setser: Last year at least, the US sold a lot of lobsters to Canada ...;;""The country s importing so many from the U.S. this year ",Internet,0,0,NaN
faithpray7,2019-11-04 21:18:02,I m leading a session! ;Will I see you there?,NaN,0,0,NaN
DePaulUJobs,2019-11-04 21:18:02,I heart jobs at DePaul University Training Development Specialist  #Education #DePaulU,"Chicago, IL",0,0,NaN
charmedcrows,2019-11-04 21:18:02,"RT @sugamonday: hate tweets like this. success is relative. your success could be going to university, getting your own place, getting a jo ","Juneau, AK",0,0,NaN
laufromtheblock,2019-11-04 21:18:02,RT @5headdd: deze soort motivatie heb ik nodig ,19,0,0,NaN
StephenWoroniec,2019-11-04 21:18:02,"@simonallison Coert Geldenhuys, University of Stellenbosch:  Most forest and woodland #policies in Southern Africa  ","Malm , Sweden",0,0,1191464112779407360
___deja____,2019-11-04 21:18:02,like fr,NaN,0,0,NaN
NelsonGashagaza,2019-11-04 21:18:03,"She played basketball at University. And all her relatives are players.;;So, she understand sport and operations.",NaN,0,0,NaN
hellogadget_st,2019-11-04 21:18:03,RT @4PawShop: #Canada #Environment #Politics U.S. formally starts withdrawing from Paris climate agreement  ,Canada,0,0,NaN
sweezyy32,2019-11-04 21:18:03,Lol Salisbury University calls me to ask for money. Check ya twitter feed batch,NaN,0,0,NaN
tmj_KY_cstsrv,2019-11-04 21:18:04,"If you're looking for work in #BowlingGreen, KY, check out this #CustomerService job via the link in our bio: Serve  ",Kentucky,0,0,NaN
raxarov,2019-11-04 21:18:04,RT @Hromadske: Now former #Canada Ambassador to #Ukraine Roman @WaschukCanUA told us what he thinks are the major changes in Ukraine since ,Switzerland,0,0,NaN
MemphisAbroad,2019-11-04 21:18:03,Our office enjoyed having the students from Krupanidhi Group of Institutes visit the University of Memphis. Rebecca  ,"Memphis, Tennessee ",0,0,NaN
JohnOxley777,2019-11-04 21:18:04,RT @JohnOxley777: Open @Spotify And discover this brilliant ( New Song ; Living Scares Me to Death ;By the fantastic #Transistor @Transisto ,The Zone or hmv  [ Sheffield,0,0,NaN
wimbrooklyn,2019-11-04 21:18:04,RT @tleehumphrey: The time is right for Canada to join the US or you can kiss what s left of our economy goodbye from forestry to oil &amp; gas ,Centre of the Ontario Universe,0,0,NaN
ilove_wonhox300,2019-11-04 21:18:04,RT @its_hme: BRO WHAT THE FVCK SOMEONE PUT UP POSTERS AROUND MY UNI CAMPUS ABOUT WONHO FKCKGIVIFKDIV UNIVERSITY MBB WHERE YALL AT I WANNA B ,"Frankfort, IN",0,0,NaN
ThomasBerntH,2019-11-04 21:18:05,"N , s  blev rygterne til realitet. Her er analyse fra BBC fra 24. oktober, #dkgreen #dkpol BBC News - Paris Agreeme  ",Danmark & Langeland,0,0,NaN
kidkundalini,2019-11-04 21:18:05,"@DiariesPolar ...too bad - I'm not #Albertan nor '#triggered', but #HastaLaVista; good luck to you. #BuildThePipe (  ",Canada,0,0,1191385345348136960
RVPartShop,2019-11-04 21:18:05,Featured Product of the Day from #RVPartShop Canada - Solera Classic Front Shade Panels by Lippert. Awning Parts &amp;  ,USA/Canada,0,0,NaN
ppclondonwest,2019-11-04 21:18:05,"RT @TPostMillennial: BREAKING: Well Canada, we have some bad news. The water you drink could be harming your health.;;","London, Ontario",0,0,NaN
Sheila11415407,2019-11-04 21:18:05,Why have a PM with no ! Same concept IMO.;#TrudeauMustGo ,British Columbia  ,0,0,NaN
solaroof,2019-11-04 21:18:05,Iranian oil crisis of 79 results downturn in oil sales;Then huge efficiently &amp; alternative energy response from Ame  ,global Creative Commons,0,0,NaN
PfpEdu,2019-11-04 21:18:05,A recalled US ambassador at the centre of the Trump impeachment inquiry said she felt threatened by a cryptic remar  ,"Warszawa, Polska",0,0,NaN
gloriaadelilahh,2019-11-04 21:18:06,RT @gottalovetrey: MY FAM IS MISSING FROM THE ATLANTA AREA. SHE S A STUDENT A CLARK ATLANTA UNIVERSITY!RETWEET AND SHARE PLEASE ! ,"Atlanta, GA",0,0,NaN
Aussiemandias,2019-11-04 21:18:06,NaN,"Ottawa, Canada",0,0,NaN
RourketTom,2019-11-04 21:18:06,RT @JoeTrezz: Orioles first baseman Chris Davis and his wife Jill today gave $3 million to the University of Maryland s Children s Hospital ,NaN,0,0,NaN
yknasihi,2019-11-04 21:18:06,"RT @EvaSiu21: Rhinos once roamed Yukon, according to study based on chance fossil find ",Surrey,0,0,NaN
RATFINKAR00,2019-11-04 21:18:06,"Powell &amp; Pressburger filmed Nazi invasion of Canada, 49th Parallel, 1941. Only power and beauty of Alberta landscap  ","Calgary, Alberta",0,0,NaN
SimsButterfly,2019-11-04 21:18:07,RT @thebloomingsim: I was team lobster until I saw the dragon breathes fire! They are both my favorite   ,United states,0,0,NaN
promed557,2019-11-04 21:18:08,"RT @ZackSlater54: When Trudeau would fall on his sword for SNC who used hookers, blow, booze, and bribes to get contracts.;;But Alberta not ",Calgary,0,0,NaN
DrLecia1,2019-11-04 21:18:09,"Still looking for an activity or event to use for Wednesday's assignment? There are some ""juicy"" programs that were  ",NaN,0,0,NaN
BgSnezana,2019-11-04 21:18:09,"RT @SuzanneLepage1: Happy day to all animal lovers ;Deer in the Snow ~ Qu bec, Canada; by: @alftown [IG] ",Global citizen,0,0,NaN
Poxo01,2019-11-04 21:18:09,RT @travisakers: JUST IN: My joke has become reality.;;Alabama is making preparations for President Trump to attend the Alabama/LSU game. h ,Newcastle upon tyne,0,0,NaN
